property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
8958862,22214569,"214 E Bluefield Ave, Phoenix, AZ 85022 ",85022,0.540999710559845,149900,https://www.zillow.com/homedetails/214-E-Bluefield-Ave-Phoenix-AZ-85022/7955753_zpid/,33.6531,-112.071
258956,21970555,"18056 N 45th Ave, Glendale, AZ 85308 ",85308,0.5340982675552368,145000,https://www.zillow.com/homedetails/18056-N-45th-Ave-Glendale-AZ-85308/7948897_zpid/,33.6506,-112.15700000000001
8959315,21815717,"727 E Boca Raton Rd, Phoenix, AZ 85022 ",85022,0.5318838357925415,300000,https://www.zillow.com/homedetails/727-E-Boca-Raton-Rd-Phoenix-AZ-85022/2093845994_zpid/,33.6117,-112.065
7400498,20722066,"707 E Boca Raton Rd, Phoenix, AZ 85022 ",85022,0.5308983325958252,270900,https://www.zillow.com/homedetails/707-E-Boca-Raton-Rd-Phoenix-AZ-85022/2095443776_zpid/,33.6117,-112.065
308825,22243781,"41025 N Iron Horse Way, Anthem, AZ 85086 ",85086,0.5273510813713074,324700,https://www.zillow.com/homedetails/41025-N-Iron-Horse-Way-Anthem-AZ-85086/55264170_zpid/,33.8576,-112.115
60441,22588180,"3014 W Via De Pedro Miguel, Phoenix, AZ 85086 ",85086,0.5265637636184692,328000,https://www.zillow.com/homedetails/3014-W-Via-De-Pedro-Miguel-Phoenix-AZ-85086/49940151_zpid/,33.8043,-112.125
60519,22550672,"3029 W Gran Paradiso Dr, Phoenix, AZ 85086 ",85086,0.5265637636184692,290000,https://www.zillow.com/homedetails/3029-W-Gran-Paradiso-Dr-Phoenix-AZ-85086/67759012_zpid/,33.8051,-112.126
60540,22581200,"3033 W Gran Paradiso Dr, Phoenix, AZ 85086 ",85086,0.5265637636184692,363000,https://www.zillow.com/homedetails/3033-W-Gran-Paradiso-Dr-Phoenix-AZ-85086/67759011_zpid/,33.8051,-112.126
251647,22497546,"718 E Irma Ln, Phoenix, AZ 85024 ",85024,0.5265637636184692,349800,https://www.zillow.com/homedetails/718-E-Irma-Ln-Phoenix-AZ-85024/7991265_zpid/,33.6735,-112.065
269044,22544098,"2320 W Forest Pleasant Pl, Phoenix, AZ 85085 ",85085,0.5265637636184692,379900,https://www.zillow.com/homedetails/2320-W-Forest-Pleasant-Pl-Phoenix-AZ-85085/67765801_zpid/,33.7736,-112.109
304174,22550688,"3311 W Zuni Brave Trl, Phoenix, AZ 85086 ",85086,0.5261756181716919,315000,https://www.zillow.com/homedetails/3311-W-Zuni-Brave-Trl-Phoenix-AZ-85086/60981049_zpid/,33.8069,-112.131
276637,22531825,"28731 N 25th Gln, Phoenix, AZ 85085 ",85085,0.5261756181716919,368000,https://www.zillow.com/homedetails/28731-N-25th-Gln-Phoenix-AZ-85085/71628364_zpid/,33.7456,-112.11399999999999
267276,22544064,"2207 W Via Caballo Blanco, Phoenix, AZ 85085 ",85085,0.525361955165863,348000,https://www.zillow.com/homedetails/2207-W-Via-Caballo-Blanco-Phoenix-AZ-85085/67765882_zpid/,33.7705,-112.10700000000001
304370,22550704,"3414 W Zuni Brave Trl, Phoenix, AZ 85086 ",85086,0.525361955165863,345000,https://www.zillow.com/homedetails/3414-W-Zuni-Brave-Trl-Phoenix-AZ-85086/60980971_zpid/,33.8069,-112.133
263783,22455720,"1943 W Mine Trl, Phoenix, AZ 85085 ",85085,0.5252917408943176,349900,https://www.zillow.com/homedetails/1943-W-Mine-Trl-Phoenix-AZ-85085/89457456_zpid/,33.7348,-112.101
304054,22550682,"3210 W Eagle Claw Dr, Phoenix, AZ 85086 ",85086,0.5252917408943176,301500,https://www.zillow.com/homedetails/3210-W-Eagle-Claw-Dr-Phoenix-AZ-85086/59269561_zpid/,33.8077,-112.12899999999999
223080,22430051,"1115 E Mohawk Dr, Phoenix, AZ 85024 ",85024,0.5252917408943176,320000,https://www.zillow.com/homedetails/1115-E-Mohawk-Dr-Phoenix-AZ-85024/50181926_zpid/,33.673,-112.05799999999999
505728,22118935,"4439 W Magellan Dr, Phoenix, AZ 85087 ",85087,0.5252572298049927,279000,https://www.zillow.com/homedetails/4439-W-Magellan-Dr-Phoenix-AZ-85087/71601978_zpid/,33.8765,-112.156
354530,22131215,"2306 E Evans Dr, Phoenix, AZ 85022 ",85022,0.5249317288398743,214900,https://www.zillow.com/homedetails/2306-E-Evans-Dr-Phoenix-AZ-85022/8010485_zpid/,33.6185,-112.035
309059,22574723,"41326 N Yorktown Trl, Anthem, AZ 85086 ",85086,0.5247960090637207,349000,https://www.zillow.com/homedetails/41326-N-Yorktown-Trl-Anthem-AZ-85086/55264151_zpid/,33.8605,-112.116
248188,22564563,"22618 N 33rd Dr, Phoenix, AZ 85027 ",85027,0.5247960090637207,384000,https://www.zillow.com/homedetails/22618-N-33rd-Dr-Phoenix-AZ-85027/7932615_zpid/,33.6916,-112.131
305171,22567474,"3628 W Wayne Ln, Anthem, AZ 85086 ",85086,0.5247960090637207,364900,https://www.zillow.com/homedetails/3628-W-Wayne-Ln-Anthem-AZ-85086/67762711_zpid/,33.8576,-112.13799999999999
