property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
63256,22184820,"40715 N Lytham Ct, Phoenix, AZ 85086 ",85086,0.5714929103851318,349500,https://www.zillow.com/homedetails/40715-N-Lytham-Ct-Phoenix-AZ-85086/67785640_zpid/,33.8553,-112.09100000000001
308825,22243781,"41025 N Iron Horse Way, Anthem, AZ 85086 ",85086,0.567768931388855,324700,https://www.zillow.com/homedetails/41025-N-Iron-Horse-Way-Anthem-AZ-85086/55264170_zpid/,33.8576,-112.115
62428,22208693,"39517 N Hillerman Way, Anthem, AZ 85086 ",85086,0.5594112873077393,262900,https://www.zillow.com/homedetails/39517-N-Hillerman-Way-Anthem-AZ-85086/62730961_zpid/,33.8439,-112.09899999999999
8959315,21815717,"727 E Boca Raton Rd, Phoenix, AZ 85022 ",85022,0.5585501790046692,300000,https://www.zillow.com/homedetails/727-E-Boca-Raton-Rd-Phoenix-AZ-85022/2093845994_zpid/,33.6117,-112.065
8995965,22560400,"3036 E Utopia Rd LOT 30, Phoenix, AZ 85050 ",85050,0.5581982731819153,54000,https://www.zillow.com/homedetails/3036-E-Utopia-Rd-LOT-30-Phoenix-AZ-85050/2126700431_zpid/,33.6633,-112.01700000000001
8958862,22214569,"214 E Bluefield Ave, Phoenix, AZ 85022 ",85022,0.5568380355834961,149900,https://www.zillow.com/homedetails/214-E-Bluefield-Ave-Phoenix-AZ-85022/7955753_zpid/,33.6531,-112.071
22526,22102174,"28736 N 20th Ln, Phoenix, AZ 85085 ",85085,0.5562525987625122,265000,http://www.zillow.com/homedetails/28736-N-20th-Ln-Phoenix-AZ-85085/82823608_zpid/,33.7456,-112.104
7400498,20722066,"707 E Boca Raton Rd, Phoenix, AZ 85022 ",85022,0.5561460852622986,270900,https://www.zillow.com/homedetails/707-E-Boca-Raton-Rd-Phoenix-AZ-85022/2095443776_zpid/,33.6117,-112.065
50648,21809855,"43810 N 48th Ln, Phoenix, AZ 85087 ",85087,0.5519630312919617,349000,https://www.zillow.com/homedetails/43810-N-48th-Ln-Phoenix-AZ-85087/81954439_zpid/,33.8829,-112.165
505728,22118935,"4439 W Magellan Dr, Phoenix, AZ 85087 ",85087,0.5509544610977173,279000,https://www.zillow.com/homedetails/4439-W-Magellan-Dr-Phoenix-AZ-85087/71601978_zpid/,33.8765,-112.156
2028441,20716572,"714 E Boca Raton Rd, Phoenix, AZ 85022 ",85022,0.5505340099334717,315000,http://www.zillow.com/homedetails/714-E-Boca-Raton-Rd-Phoenix-AZ-85022/2096904973_zpid/,33.6117,-112.065
351686,21921581,"1953 E Wagoner Rd, Phoenix, AZ 85022 ",85022,0.54892498254776,274450,https://www.zillow.com/homedetails/1953-E-Wagoner-Rd-Phoenix-AZ-85022/8000506_zpid/,33.6531,-112.04
632944,22078712,"7032 E Whispering Mesquite Trl, Scottsdale, AZ 85266 ",85266,0.543558657169342,374900,http://www.zillow.com/homedetails/7032-E-Whispering-Mesquite-Trl-Scottsdale-AZ-85266/8035654_zpid/,33.7969,-111.93
223639,22378264,"14021 N 30th Dr, Phoenix, AZ 85053 ",85053,0.5432480573654175,168900,https://www.zillow.com/homedetails/14021-N-30th-Dr-Phoenix-AZ-85053/7942830_zpid/,33.6132,-112.12200000000001
61411,22550709,"35203 N 34th Ave, Phoenix, AZ 85086 ",85086,0.5388161540031433,299000,https://www.zillow.com/homedetails/35203-N-34th-Ave-Phoenix-AZ-85086/71620302_zpid/,33.8042,-112.132
59112,22311661,"1727 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5369378328323364,280000,https://www.zillow.com/homedetails/1727-W-Kuralt-Dr-Anthem-AZ-85086/67785798_zpid/,33.8465,-112.09700000000001
279154,22540170,"33505 N 24th Dr, Phoenix, AZ 85085 ",85085,0.5364011526107788,379900,https://www.zillow.com/homedetails/33505-N-24th-Dr-Phoenix-AZ-85085/67775369_zpid/,33.7884,-112.111
269029,22469508,"2319 W Tallgrass Trl, Phoenix, AZ 85085 ",85085,0.5362048745155334,309900,https://www.zillow.com/homedetails/2319-W-Tallgrass-Trl-Phoenix-AZ-85085/71620421_zpid/,33.7499,-112.109
7511732,22269823,"3026 W Walden Dr, Anthem, AZ 85086 ",85086,0.5359185934066772,327000,https://www.zillow.com/homedetails/3026-W-Walden-Dr-Anthem-AZ-85086/2094622945_zpid/,33.853,-112.125
224134,22564566,"124 W Mohawk Dr, Phoenix, AZ 85027 ",85027,0.5356072783470154,119900,https://www.zillow.com/homedetails/124-W-Mohawk-Dr-Phoenix-AZ-85027/7967596_zpid/,33.6749,-112.07600000000001
