property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
308825,22243781,"41025 N Iron Horse Way, Anthem, AZ 85086 ",85086,0.5378434658050537,324700,https://www.zillow.com/homedetails/41025-N-Iron-Horse-Way-Anthem-AZ-85086/55264170_zpid/,33.8576,-112.115
1425630,21978774,"3528 W Mariposa Grande, Glendale, AZ 85310 ",85310,0.5297491550445557,271900,https://www.zillow.com/homedetails/3528-W-Mariposa-Grande-Glendale-AZ-85310/7932313_zpid/,33.7028,-112.13600000000001
1426345,22183092,"3813 W Cielo Grande, Glendale, AZ 85310 ",85310,0.5292539000511169,234900,https://www.zillow.com/homedetails/3813-W-Cielo-Grande-Glendale-AZ-85310/7929833_zpid/,33.7021,-112.141
8953605,21812049,"4375 E Morrow Dr, Phoenix, AZ 85050 ",85050,0.5289093852043152,309999,https://www.zillow.com/homedetails/4375-E-Morrow-Dr-Phoenix-AZ-85050/81981099_zpid/,33.6576,-111.985
505728,22118935,"4439 W Magellan Dr, Phoenix, AZ 85087 ",85087,0.528481125831604,279000,https://www.zillow.com/homedetails/4439-W-Magellan-Dr-Phoenix-AZ-85087/71601978_zpid/,33.8765,-112.156
50648,21809855,"43810 N 48th Ln, Phoenix, AZ 85087 ",85087,0.5279331207275391,349000,https://www.zillow.com/homedetails/43810-N-48th-Ln-Phoenix-AZ-85087/81954439_zpid/,33.8829,-112.165
62533,22117186,"39625 N Prairie Ln, Anthem, AZ 85086 ",85086,0.5275800228118896,289900,https://www.zillow.com/homedetails/39625-N-Prairie-Ln-Anthem-AZ-85086/64717597_zpid/,33.8454,-112.094
59128,22493023,"1735 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5270287394523621,269000,https://www.zillow.com/homedetails/1735-W-Kuralt-Dr-Anthem-AZ-85086/67785800_zpid/,33.8465,-112.09700000000001
60958,22473866,"3404 W Leisure Ln, Phoenix, AZ 85086 ",85086,0.5268424153327942,300000,https://www.zillow.com/homedetails/3404-W-Leisure-Ln-Phoenix-AZ-85086/60980985_zpid/,33.8063,-112.133
308661,22342772,"40756 N Citrus Canyon Trl, Anthem, AZ 85086 ",85086,0.5268424153327942,270000,https://www.zillow.com/homedetails/40756-N-Citrus-Canyon-Trl-Anthem-AZ-85086/61628908_zpid/,33.8541,-112.113
8959315,21815717,"727 E Boca Raton Rd, Phoenix, AZ 85022 ",85022,0.5267454385757446,300000,https://www.zillow.com/homedetails/727-E-Boca-Raton-Rd-Phoenix-AZ-85022/2093845994_zpid/,33.6117,-112.065
64301,22320258,"42008 N Anthem Springs Rd, Anthem, AZ 85086 ",85086,0.5265902280807495,339000,https://www.zillow.com/homedetails/42008-N-Anthem-Springs-Rd-Anthem-AZ-85086/52427180_zpid/,33.866,-112.12899999999999
59112,22311661,"1727 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5264264345169067,280000,https://www.zillow.com/homedetails/1727-W-Kuralt-Dr-Anthem-AZ-85086/67785798_zpid/,33.8465,-112.09700000000001
705038,22016963,"16401 N 11th St, Phoenix, AZ 85022 ",85022,0.5264025330543518,325000,https://www.zillow.com/homedetails/16401-N-11th-St-Phoenix-AZ-85022/8003394_zpid/,33.635,-112.05799999999999
62678,22251255,"39825 N River Bend Rd, Anthem, AZ 85086 ",85086,0.526391863822937,265000,https://www.zillow.com/homedetails/39825-N-River-Bend-Rd-Anthem-AZ-85086/67791679_zpid/,33.8472,-112.09700000000001
16047,22347495,"27008 N Agua Verde Dr, Rio Verde, AZ 85263 ",85263,0.5262656211853027,378000,https://www.zillow.com/homedetails/27008-N-Agua-Verde-Dr-Rio-Verde-AZ-85263/70590686_zpid/,33.731,-111.682
61411,22550709,"35203 N 34th Ave, Phoenix, AZ 85086 ",85086,0.5262401103973389,299000,https://www.zillow.com/homedetails/35203-N-34th-Ave-Phoenix-AZ-85086/71620302_zpid/,33.8042,-112.132
269029,22469508,"2319 W Tallgrass Trl, Phoenix, AZ 85085 ",85085,0.526214063167572,309900,https://www.zillow.com/homedetails/2319-W-Tallgrass-Trl-Phoenix-AZ-85085/71620421_zpid/,33.7499,-112.109
277361,22531861,"29425 N 22nd Ave, Phoenix, AZ 85085 ",85085,0.526214063167572,249000,https://www.zillow.com/homedetails/29425-N-22nd-Ave-Phoenix-AZ-85085/81954504_zpid/,33.7514,-112.10600000000001
239604,22285834,"20455 N 31st Dr, Phoenix, AZ 85027 ",85027,0.5259855389595032,175000,https://www.zillow.com/homedetails/20455-N-31st-Dr-Phoenix-AZ-85027/7934069_zpid/,33.6734,-112.12700000000001
