property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
63003,22229504,"40329 N Bell Meadow Trl, Anthem, AZ 85086 ",85086,0.5154302716255188,219900,https://www.zillow.com/homedetails/40329-N-Bell-Meadow-Trl-Anthem-AZ-85086/67775874_zpid/,33.8517,-112.095
369131,22413782,"3710 E Kristal Way, Phoenix, AZ 85050 ",85050,0.5149499177932739,254950,https://www.zillow.com/homedetails/3710-E-Kristal-Way-Phoenix-AZ-85050/81956358_zpid/,33.6619,-112.00299999999999
8966006,22229128,"1905 E Village Dr, Phoenix, AZ 85022 ",85022,0.5148840546607971,245900,https://www.zillow.com/homedetails/1905-E-Village-Dr-Phoenix-AZ-85022/62731338_zpid/,33.6446,-112.042
372606,22441257,"4359 E Rosemonte Dr, Phoenix, AZ 85050 ",85050,0.5148840546607971,274900,https://www.zillow.com/homedetails/4359-E-Rosemonte-Dr-Phoenix-AZ-85050/81989068_zpid/,33.6569,-111.986
277361,22469627,"29425 N 22nd Ave, Phoenix, AZ 85085 ",85085,0.5148840546607971,249000,https://www.zillow.com/homedetails/29425-N-22nd-Ave-Phoenix-AZ-85085/81954504_zpid/,33.7514,-112.10600000000001
59064,22376330,"1703 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5147014856338501,217500,https://www.zillow.com/homedetails/1703-W-Kuralt-Dr-Anthem-AZ-85086/67785794_zpid/,33.8467,-112.096
302167,22493019,"1771 W Morse Dr, Anthem, AZ 85086 ",85086,0.5147014856338501,215000,https://www.zillow.com/homedetails/1771-W-Morse-Dr-Anthem-AZ-85086/62731124_zpid/,33.8507,-112.09700000000001
59072,22431221,"1707 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5147014856338501,210000,https://www.zillow.com/homedetails/1707-W-Kuralt-Dr-Anthem-AZ-85086/67785795_zpid/,33.8467,-112.096
302344,22437297,"1914 W Hemingway Ln, Anthem, AZ 85086 ",85086,0.5147014856338501,217900,https://www.zillow.com/homedetails/1914-W-Hemingway-Ln-Anthem-AZ-85086/62731032_zpid/,33.8454,-112.101
59112,22311661,"1727 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5145500898361206,280000,https://www.zillow.com/homedetails/1727-W-Kuralt-Dr-Anthem-AZ-85086/67785798_zpid/,33.8465,-112.09700000000001
63421,22376356,"40820 N Trailhead Way, Anthem, AZ 85086 ",85086,0.5142902135848999,229500,https://www.zillow.com/homedetails/40820-N-Trailhead-Way-Anthem-AZ-85086/60963255_zpid/,33.8556,-112.11399999999999
273453,22113217,"2530 W Mark Ln, Phoenix, AZ 85085 ",85085,0.5141764283180237,314900,https://www.zillow.com/homedetails/2530-W-Mark-Ln-Phoenix-AZ-85085/71552275_zpid/,33.7445,-112.11399999999999
59128,22493023,"1735 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5141552090644836,269000,https://www.zillow.com/homedetails/1735-W-Kuralt-Dr-Anthem-AZ-85086/67785800_zpid/,33.8465,-112.09700000000001
261132,22499758,"1709 W Buckhorn Trl, Phoenix, AZ 85085 ",85085,0.5141552090644836,268999,https://www.zillow.com/homedetails/1709-W-Buckhorn-Trl-Phoenix-AZ-85085/94639047_zpid/,33.7321,-112.096
244912,22493636,"22008 N 29th Dr, Phoenix, AZ 85027 ",85027,0.5141109824180603,210000,https://www.zillow.com/homedetails/22008-N-29th-Dr-Phoenix-AZ-85027/55030667_zpid/,33.686,-112.12299999999999
309094,22391253,"41357 N Miles Ct, Anthem, AZ 85086 ",85086,0.5139864683151245,234500,https://www.zillow.com/homedetails/41357-N-Miles-Ct-Anthem-AZ-85086/71620233_zpid/,33.8608,-112.14
62198,22493048,"3826 W Ghost Flower Ln, Phoenix, AZ 85086 ",85086,0.5138211846351624,290000,https://www.zillow.com/homedetails/3826-W-Ghost-Flower-Ln-Phoenix-AZ-85086/81954479_zpid/,33.8283,-112.14200000000001
49681,22493845,"43005 N 43rd Dr, Phoenix, AZ 85087 ",85087,0.5138211846351624,295000,https://www.zillow.com/homedetails/43005-N-43rd-Dr-Phoenix-AZ-85087/71601869_zpid/,33.8749,-112.15299999999999
62533,22117186,"39625 N Prairie Ln, Anthem, AZ 85086 ",85086,0.5136419534683228,289900,https://www.zillow.com/homedetails/39625-N-Prairie-Ln-Anthem-AZ-85086/64717597_zpid/,33.8454,-112.094
265909,22469481,"2141 W Barwick Dr, Phoenix, AZ 85085 ",85085,0.5136419534683228,263500,https://www.zillow.com/homedetails/2141-W-Barwick-Dr-Phoenix-AZ-85085/81997664_zpid/,33.751,-112.10600000000001
