property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
354530,22131215,"2306 E Evans Dr, Phoenix, AZ 85022 ",85022,0.5400487184524536,214900,https://www.zillow.com/homedetails/2306-E-Evans-Dr-Phoenix-AZ-85022/8010485_zpid/,33.6185,-112.035
354524,22214160,"2305 E Kelton Ln, Phoenix, AZ 85022 ",85022,0.5355565547943115,230000,https://www.zillow.com/homedetails/2305-E-Kelton-Ln-Phoenix-AZ-85022/8005205_zpid/,33.6377,-112.03299999999999
273453,22113217,"2530 W Mark Ln, Phoenix, AZ 85085 ",85085,0.5323683619499207,314900,https://www.zillow.com/homedetails/2530-W-Mark-Ln-Phoenix-AZ-85085/71552275_zpid/,33.7445,-112.11399999999999
308825,22243781,"41025 N Iron Horse Way, Anthem, AZ 85086 ",85086,0.5321880578994751,324700,https://www.zillow.com/homedetails/41025-N-Iron-Horse-Way-Anthem-AZ-85086/55264170_zpid/,33.8576,-112.115
28888,21810962,"2506 W Red Fox Rd, Phoenix, AZ 85085 ",85085,0.5295450687408447,269500,https://www.zillow.com/homedetails/2506-W-Red-Fox-Rd-Phoenix-AZ-85085/62730471_zpid/,33.7399,-112.113
22526,22102174,"28736 N 20th Ln, Phoenix, AZ 85085 ",85085,0.5293981432914734,265000,http://www.zillow.com/homedetails/28736-N-20th-Ln-Phoenix-AZ-85085/82823608_zpid/,33.7456,-112.104
1425630,21978774,"3528 W Mariposa Grande, Glendale, AZ 85310 ",85310,0.5292677879333496,271900,https://www.zillow.com/homedetails/3528-W-Mariposa-Grande-Glendale-AZ-85310/7932313_zpid/,33.7028,-112.13600000000001
632944,22078712,"7032 E Whispering Mesquite Trl, Scottsdale, AZ 85266 ",85266,0.5284358859062195,374900,http://www.zillow.com/homedetails/7032-E-Whispering-Mesquite-Trl-Scottsdale-AZ-85266/8035654_zpid/,33.7969,-111.93
62428,22208693,"39517 N Hillerman Way, Anthem, AZ 85086 ",85086,0.5279548168182373,262900,https://www.zillow.com/homedetails/39517-N-Hillerman-Way-Anthem-AZ-85086/62730961_zpid/,33.8439,-112.09899999999999
505728,22118935,"4439 W Magellan Dr, Phoenix, AZ 85087 ",85087,0.5276311039924622,279000,https://www.zillow.com/homedetails/4439-W-Magellan-Dr-Phoenix-AZ-85087/71601978_zpid/,33.8765,-112.156
376870,21985232,"5133 E Duane Ln, Cave Creek, AZ 85331 ",85331,0.5273926258087158,324000,https://www.zillow.com/homedetails/5133-E-Duane-Ln-Cave-Creek-AZ-85331/7980905_zpid/,33.7548,-111.97
8995965,22560400,"3036 E Utopia Rd LOT 30, Phoenix, AZ 85050 ",85050,0.5271578431129456,54000,https://www.zillow.com/homedetails/3036-E-Utopia-Rd-LOT-30-Phoenix-AZ-85050/2126700431_zpid/,33.6633,-112.01700000000001
1426345,22183092,"3813 W Cielo Grande, Glendale, AZ 85310 ",85310,0.5266091227531433,234900,https://www.zillow.com/homedetails/3813-W-Cielo-Grande-Glendale-AZ-85310/7929833_zpid/,33.7021,-112.141
375942,21984436,"4902 E Barwick Dr, Cave Creek, AZ 85331 ",85331,0.5265973806381226,355000,https://www.zillow.com/homedetails/4902-E-Barwick-Dr-Cave-Creek-AZ-85331/7976269_zpid/,33.753,-111.978
373693,22105418,"4625 E Swilling Rd, Phoenix, AZ 85050 ",85050,0.5265973806381226,342500,https://www.zillow.com/homedetails/4625-E-Swilling-Rd-Phoenix-AZ-85050/7987522_zpid/,33.6852,-111.977
63256,22184820,"40715 N Lytham Ct, Phoenix, AZ 85086 ",85086,0.5260090231895447,349500,https://www.zillow.com/homedetails/40715-N-Lytham-Ct-Phoenix-AZ-85086/67785640_zpid/,33.8553,-112.09100000000001
59128,22493023,"1735 W Kuralt Dr, Anthem, AZ 85086 ",85086,0.5259403586387634,269000,https://www.zillow.com/homedetails/1735-W-Kuralt-Dr-Anthem-AZ-85086/67785800_zpid/,33.8465,-112.09700000000001
505145,22335943,"4333 W Heyerdahl Dr, Phoenix, AZ 85087 ",85087,0.5257503986358643,250000,https://www.zillow.com/homedetails/4333-W-Heyerdahl-Dr-Phoenix-AZ-85087/71601898_zpid/,33.8716,-112.154
50648,21809855,"43810 N 48th Ln, Phoenix, AZ 85087 ",85087,0.5256963968276978,349000,https://www.zillow.com/homedetails/43810-N-48th-Ln-Phoenix-AZ-85087/81954439_zpid/,33.8829,-112.165
8987864,22519711,"4759 W Wahalla Ln, Glendale, AZ 85308 ",85308,0.5255979895591736,168900,https://www.zillow.com/homedetails/4759-W-Wahalla-Ln-Glendale-AZ-85308/7937666_zpid/,33.6668,-112.163
