,address,ypred,list,gain-loss,rent,cap rate
1944285,"5230 E Brown Rd, Mesa, AZ 85205 ",119382.203125,123000,-3617.796875,24937.671875,2.4329435975609757
224386,"14233 N 41st Dr, Phoenix, AZ 85053",231322.0625,235000,-3677.9375,3064.455322265625,0.15648282912234043
1858070,"3942 W Sherman St, Phoenix, AZ 85009",96305.8125,99990,-3684.1875,23004.078125,2.7607654515451547
1858074,"3946 W Sherman St, Phoenix, AZ 85009",96305.8125,99990,-3684.1875,3240.236572265625,0.3888672851660166
1977855,"605 E Agua Fria Ln, Avondale, AZ 85323 ",96305.8125,99999,-3693.1875,24371.265625,2.924581120811208
350212,"3821 W Wilshire Dr, Phoenix, AZ 85009",96305.8125,100000,-3694.1875,23570.484375,2.828458125
311633,"1309 W Taylor St, Phoenix, AZ 85007",121294.40625,125000,-3705.59375,24937.671875,2.3940165
1155761,"13008 W Mauna Loa Ln, El Mirage, AZ 85335",175289.84375,179000,-3710.15625,3064.455322265625,0.20543835108240224
7399411,"15650 N 19th Ave, Phoenix, AZ 85023 ",142128.015625,145900,-3771.984375,11301.486328125,0.9295260023989034
1873217,"3311 W Encanto Blvd, Phoenix, AZ 85009",136106.796875,139900,-3793.203125,11584.689453125,0.9936832112223016
870029,"417 E Dee St, Avondale, AZ 85323 ",216174.953125,220000,-3825.046875,24937.671875,1.3602366477272727
886755,"29361 W Amelia Ave, Buckeye, AZ 85396 ",161165.71875,165000,-3834.28125,55990.3671875,4.072026515151515
1492014,"17412 W Langer Ln, Surprise, AZ 85388",155153.3125,159000,-3846.6875,55990.3671875,4.225687893081761
33040,"1005 E Chipman Rd, Phoenix, AZ 85040 ",126022.828125,129900,-3877.171875,11301.486328125,1.0440172729022326
7399975,"5808 E Brown Rd, Mesa, AZ 85205 ",126022.828125,129900,-3877.171875,3533.205322265625,0.3263931088818322
459194,"5628 W Highland Ave, Phoenix, AZ 85031",136106.796875,140000,-3893.203125,11301.486328125,0.9686988839285714
1869845,"4939 602-697-8038 Oraibi Dr, No Fireplace, AZ 85308",191099.078125,195000,-3900.921875,23004.078125,1.4156355769230768
7385641,"16035 W Larkspur Drive Rentonly # 3, Goodyear, AZ 85338 ",146090.8125,150000,-3909.1875,11584.689453125,0.9267752083333334
1309396,"2837 E Isaiah Ave, Gilbert, AZ 85298 ",247415.8125,251332,-3916.1875,3240.236572265625,0.15470708005248038
299495,"3807 N 28th St, Phoenix, AZ 85016 ",201046.375,205000,-3953.625,11584.689453125,0.6781282012195122
39013,"5712 S 21st Pl, Phoenix, AZ 85040",126022.828125,130000,-3977.171875,3420.900634765625,0.31577545072115387
39001,"5707 S 21st Pl, Phoenix, AZ 85040",126022.828125,130000,-3977.171875,3420.900634765625,0.31577545072115387
681339,"8762 E Lobo Ave, Mesa, AZ 85209 ",198011.828125,202000,-3988.171875,11584.689453125,0.6881994121287128
1188708,"454 W Midland Ln, Gilbert, AZ 85233 ",166902.546875,170900,-3997.453125,3240.236572265625,0.22751807983469866
478372,"1817 N 53rd Ave, Phoenix, AZ 85035 ",105993.3125,110000,-4006.6875,3240.236572265625,0.3534803622159091
14163,"12108 W Range Mule Dr, Peoria, AZ 85383",250932.734375,254990,-4057.265625,3533.205322265625,0.16627501017196752
1932969,"533 S Palo Verde Way, Mesa, AZ 85208 ",113913.453125,118000,-4086.546875,3840.385986328125,0.3905477356991525
1942906,"1433 N 44th St, Phoenix, AZ 85008 ",120903.78125,125000,-4096.21875,5191.87353515625,0.498419875
552865,"1455 N 44th St, Phoenix, AZ 85008",120903.78125,125000,-4096.21875,23004.078125,2.2083915
326255,"1746 W Glenrosa Ave, Phoenix, AZ 85015",145903.78125,150000,-4096.21875,3323.244384765625,0.26585955729166666
335268,"1711 W Brown St, Phoenix, AZ 85021",145903.78125,150000,-4096.21875,11584.689453125,0.9267752083333334
731136,"552 N Hobson Plz, Mesa, AZ 85203",120903.78125,125000,-4096.21875,3840.385986328125,0.3686770625
389896,"2902 W Larkspur Dr, Phoenix, AZ 85029 ",215791.625,219900,-4108.375,24937.671875,1.3608552182810367
694531,"18034 N 18th Dr, Phoenix, AZ 85023",158390.125,162500,-4109.875,23570.484375,1.7405896153846154
1867002,"13630 N 109th Ave, Sun City, AZ 85351",112683.7890625,116900,-4216.2109375,23570.484375,2.4195535714285716
7399492,"501 W Tonopah Dr, Phoenix, AZ 85027 ",117663.453125,121900,-4236.546875,24937.671875,2.4548979696472517
1230595,"3970 E Encinas Ave, Gilbert, AZ 85234",220655.546875,224900,-4244.453125,7247.318359375,0.3866955105046687
33479,"1420 E Sonrisas St, Phoenix, AZ 85040 ",137231.90625,141500,-4268.09375,23570.484375,1.9989103356890459
1349723,"5638 N 61st Ln, Glendale, AZ 85301",105710.328125,110000,-4289.671875,5191.87353515625,0.5663862215909091
118419,"4486 W White Canyon Rd, Queen Creek, AZ 85142 ",200699.609375,205000,-4300.390625,23004.078125,1.3465801829268293
2022463,"6737 N 16th St, Phoenix, AZ 85016 ",117663.453125,122000,-4336.546875,12160.861328125,1.1961503586065574
659159,"2254 S Barrington, Mesa, AZ 85209 ",220655.546875,225000,-4344.453125,3840.385986328125,0.20482059027777777
13219,"11427 N 110th Dr, Sun City, AZ 85351 ",189142.140625,193500,-4357.859375,24937.671875,1.5465222868217054
97009,"2439 W Silver Creek Ln, Queen Creek, AZ 85142 ",155534.203125,159900,-4365.796875,23004.078125,1.7263848499061913
105916,"3292 W Yellow Peak Dr, San Tan Valley, AZ 85142 ",155534.203125,159900,-4365.796875,5784.916015625,0.43414003869606005
1880260,"1416 N 80th Dr, Phoenix, AZ 85043 ",112633.9375,117000,-4366.0625,5191.87353515625,0.5324998664529914
1855721,"343 N 169th Ave, Goodyear, AZ 85338",112633.9375,117000,-4366.0625,3064.455322265625,0.31430311832264957
14138,"10714 W El Rancho Dr, Sun City, AZ 85351 ",190628.28125,195000,-4371.71875,24937.671875,1.5346259615384616
106868,"33925 N Wash View Rd, Queen Creek, AZ 85142 ",178128.0625,182500,-4371.9375,23570.484375,1.5498400684931506
430185,"6529 W Clarendon Ave, Phoenix, AZ 85033",100524.5625,104900,-4375.4375,11301.486328125,1.292829778360343
7399463,"3439 W Kimberly Way, Phoenix, AZ 85027 ",104508.9375,108900,-4391.0625,3840.385986328125,0.4231830377640037
1666438,"17677 N Del Webb Blvd, Sun City, AZ 85373",115496.2890625,119900,-4403.7109375,3840.385986328125,0.3843589058590492
793220,"2205 E Inverness Ave, Mesa, AZ 85204 ",130591.28125,135000,-4408.71875,3240.236572265625,0.2880210358796296
270183,"2355 W Dusty Wren Dr, Phoenix, AZ 85085",225484.15625,229900,-4415.84375,4718.021484375,0.24626471427794694
272377,"2443 W Jake Hvn, Phoenix, AZ 85085",225484.15625,229900,-4415.84375,3240.236572265625,0.16912935991191821
7399777,"1766 W 6th St, Mesa, AZ 85201 ",228468.046875,232900,-4431.953125,4718.021484375,0.24309256252683556
7410782,"12020 N Hacienda Dr, Sun City, AZ 85351 ",101462.0625,105900,-4437.9375,4718.021484375,0.5346199982294617
1850472,"10932 W Caron Dr, Sun City, AZ 85351",101462.0625,105900,-4437.9375,29327.10546875,3.3231846081208687
1881602,"16013 N 110th Ave, Sun City, AZ 85351",120557.4296875,125000,-4442.5703125,4718.021484375,0.4529300625
1666991,"18019 N Highwood Ct, Sun City, AZ 85373",135439.484375,139900,-4460.515625,3240.236572265625,0.27793309395103644
1022,"2407 W Via Dona Rd, Phoenix, AZ 85085",225484.15625,230000,-4515.84375,3064.455322265625,0.15988462975543477
401586,"14409 N 58th Ave, Glendale, AZ 85306 ",134413.6875,139000,-4586.3125,4718.021484375,0.40731120728417264
1148673,"12517 W Mandalay Ln, El Mirage, AZ 85335",175289.84375,179900,-4610.15625,4718.021484375,0.31470960429405226
1341827,"4302 W Rose Ln, Glendale, AZ 85301",180289.84375,184900,-4610.15625,11301.486328125,0.7334658937263385
428397,"6213 W Earll Dr, Phoenix, AZ 85033 ",144871.28125,149500,-4628.71875,12160.861328125,0.9761227006688963
7385650,"16152 W Durango Street Rentonly # 3, Goodyear, AZ 85338 ",145345.046875,150000,-4654.953125,3240.236572265625,0.25921893229166665
1344483,"4632 W Rose Ln, Glendale, AZ 85301",180289.84375,185000,-4710.15625,29327.10546875,1.9022986486486486
1471823,"9411 W Marco Polo Rd, Peoria, AZ 85382",155153.3125,159900,-4746.6875,11301.486328125,0.8481416119449656
37188,"4523 E Sunland Ave, Phoenix, AZ 85040",135122.53125,139900,-4777.46875,11301.486328125,0.9693913062902073
342061,"1621 N 38th Ave, Phoenix, AZ 85009",110212.0625,115000,-4787.9375,11584.689453125,1.2088372282608695
25591,"3023 N 58th Dr, Phoenix, AZ 85031",110212.0625,115000,-4787.9375,3240.236572265625,0.3381116508152174
1119071,"2118 W Western Dr, Chandler, AZ 85224 ",160183.796875,165000,-4816.203125,23570.484375,1.7142170454545456
1491704,"17327 W Tara Ln, Surprise, AZ 85388 ",228120.234375,233000,-4879.765625,12160.861328125,0.6263104881974249
98301,"2641 W Gold Dust Ave, Queen Creek, AZ 85142 ",193011.828125,198000,-4988.171875,3323.244384765625,0.2014087555239899
347244,"9237 N 19th Ave, Phoenix, AZ 85021",142996.296875,148000,-5003.703125,3064.455322265625,0.24846935705236486
456180,"4828 W Elm St, Phoenix, AZ 85031",144871.28125,149900,-5028.71875,3840.385986328125,0.3074358426450967
691643,"543 E Royal Palms Dr, Mesa, AZ 85203",113913.453125,119000,-5086.546875,11301.486328125,1.1396457457983193
327681,"2050 W Lawrence Rd, Phoenix, AZ 85015 ",209679.109375,214900,-5220.890625,11301.486328125,0.6310741914844114
1429176,"5203 W Fallen Leaf Ln, Glendale, AZ 85310",214643.078125,219900,-5256.921875,20746.94921875,1.1321663966575717
882456,"25984 W Runion Dr, Buckeye, AZ 85396 ",224526.5,229800,-5273.5,11301.486328125,0.590155978024369
571363,"2408 N Lema Dr, Mesa, AZ 85215",109694.703125,115000,-5305.296875,3064.455322265625,0.31976925951086954
570711,"2317 N Shannon Way, Mesa, AZ 85215",109694.703125,115000,-5305.296875,29327.10546875,3.060219565217391
30477,"10229 N 17th Dr, Phoenix, AZ 85021",134694.703125,140000,-5305.296875,3064.455322265625,0.26266760602678574
6724512,"8221 E 1st Ave, Mesa, AZ 85208 ",109694.703125,115000,-5305.296875,7247.318359375,0.7562419157608695
1235356,"4719 E Olney Ave, Gilbert, AZ 85234 ",223468.046875,228800,-5331.953125,24371.265625,1.2782132320804196
1140609,"11625 W Bloomfield Rd, El Mirage, AZ 85335 ",112633.9375,118000,-5366.0625,24937.671875,2.5360344279661016
1599806,"18015 W Onyx Ave, Waddell, AZ 85355",234508.609375,239900,-5391.390625,29327.10546875,1.4669664443518133
246707,"22218 N 29th Dr, Phoenix, AZ 85027",159588.5625,165000,-5411.4375,23570.484375,1.7142170454545456
242608,"1820 W Michigan Ave, Phoenix, AZ 85023 ",234561.796875,239999,-5437.203125,24937.671875,1.2468887891199547
882392,"25960 W Burnett Rd, Buckeye, AZ 85396 ",194536.578125,200000,-5463.421875,3064.455322265625,0.18386732421875
105566,"32417 N Moonlight Dr, Queen Creek, AZ 85142 ",155534.203125,161000,-5465.796875,5191.87353515625,0.38697195263975154
95039,"22357 E Via Del Palo, Queen Creek, AZ 85142 ",223468.046875,229000,-5531.953125,23570.484375,1.2351345524017467
1068073,"1073 E Senate Cir, Chandler, AZ 85225 ",228468.046875,234000,-5531.953125,17796.224609375,0.9126268696581197
92634,"21555 E Estrella Rd, Queen Creek, AZ 85142 ",223468.046875,229000,-5531.953125,3533.205322265625,0.18514613468886462
667852,"8860 E Plana Ave, Mesa, AZ 85212",223468.046875,229000,-5531.953125,3064.455322265625,0.16058281591157206
2022663,"11811 N 113th Dr, Youngtown, AZ 85363 ",101462.0625,107000,-5537.9375,5191.87353515625,0.5822662091121495
1524533,"11340 W Kansas Ave, Youngtown, AZ 85363",101462.0625,107000,-5537.9375,5191.87353515625,0.5822662091121495
9387,"2617 W Flower St, Phoenix, AZ 85017",121433.7890625,127000,-5566.2109375,24937.671875,2.3563154527559056
40232,"2925 S 74th Dr, Phoenix, AZ 85043",133430.453125,139000,-5569.546875,24937.671875,2.152892535971223
63883,"41309 N Belfair Way, Anthem, AZ 85086 ",233384.484375,239000,-5615.515625,24937.671875,1.252100679916318
1519264,"182 Cavaness Ave, Wickenburg, AZ 85390",93337.0625,99000,-5662.9375,17796.224609375,2.1571180555555554
36950,"4442 S 19th St, Phoenix, AZ 85040 ",110085.328125,115750,-5664.671875,24937.671875,2.585330993520518
733461,"714 E 6th St, Mesa, AZ 85203",239321.984375,245000,-5678.015625,24937.671875,1.2214369897959183
727024,"2133 N Doran, Mesa, AZ 85203",239321.984375,245000,-5678.015625,5191.87353515625,0.25429585459183673
451488,"4202 N 55th Dr, Phoenix, AZ 85031",136106.796875,141800,-5693.203125,11584.689453125,0.9803686971086036
5187827,"13232 N 100th Ave, Sun City, AZ 85351 ",122276.1796875,128000,-5723.8203125,5191.87353515625,0.4867381591796875
2078062,"7830 S 543rd Ave, Tonopah, AZ 85354 ",142251.125,148000,-5748.875,5191.87353515625,0.4209627322635135
1853927,"12567 W Pasadena Ave, Litchfield Park, AZ 85340 ",184142.140625,189900,-5757.859375,23570.484375,1.4894460900473934
1866777,"11624 W Longley Ln, Youngtown, AZ 85363",184142.140625,189900,-5757.859375,11584.689453125,0.7320499275934702
421671,"6380 W Ruth Ave, Glendale, AZ 85302 ",184142.140625,189900,-5757.859375,11301.486328125,0.71415399552396
764070,"5450 E Fairfield St, Mesa, AZ 85205 ",137231.90625,143000,-5768.09375,12160.861328125,1.0204919143356643
694780,"4944 W Libby St, Glendale, AZ 85308",210151.5,216000,-5848.5,12160.861328125,0.675603443287037
418323,"5107 W Beryl Ave, Glendale, AZ 85302 ",189142.140625,195000,-5857.859375,24937.671875,1.5346259615384616
8047,"6813 W Nicolet Ave, Glendale, AZ 85303 ",184142.140625,190000,-5857.859375,24937.671875,1.5750108552631579
7402367,"12536 W Pasadena Ave, Litchfield Park, AZ 85340 ",184142.140625,190000,-5857.859375,3245.119384765625,0.2049549136513158
14068,"7115 W Maryland Ave, Glendale, AZ 85303",189142.140625,195000,-5857.859375,11584.689453125,0.7129040064102564
426960,"10438 W Georgia Ave, Glendale, AZ 85307",189142.140625,195000,-5857.859375,11584.689453125,0.7129040064102564
1034695,"3225 E Gemini Ct, Chandler, AZ 85249 ",259134.5625,265000,-5865.4375,3420.900634765625,0.1549087116745283
198801,"5323 S 7th Dr, Phoenix, AZ 85041 ",193011.828125,198900,-5888.171875,5294.193359375,0.3194083474736048
1684643,"13022 W Foxfire Dr, Sun City West, AZ 85375 ",228571.109375,234500,-5928.890625,3420.900634765625,0.175056753065032
1873837,"624 N Santa Barbara, Mesa, AZ 85201",113913.453125,119900,-5986.546875,4439.701171875,0.4443404008548791
96006,"22974 S 210th St, Queen Creek, AZ 85142 ",193011.828125,199000,-5988.171875,17796.224609375,1.073139133165829
769730,"6409 E Decatur St, Mesa, AZ 85205 ",153753.0625,159777,-6023.9375,4898.685546875,0.367914196426895
1845916,"1313 Leisure World, Mesa, AZ 85206 ",213936.796875,220000,-6063.203125,4718.021484375,0.2573466264204545
328905,"2315 W Montebello Ave, Phoenix, AZ 85015 ",121433.7890625,127500,-6066.2109375,7247.318359375,0.6821005514705882
7397280,"3345 E University Dr, Mesa, AZ 85213 ",113913.453125,120000,-6086.546875,4439.701171875,0.4439701171875
208034,"3015 E Roosevelt St, Phoenix, AZ 85008",123913.453125,130000,-6086.546875,7971.080078125,0.7357920072115385
25056,"2834 E Pierce St, Phoenix, AZ 85008",123913.453125,130000,-6086.546875,4718.021484375,0.43550967548076924
649472,"839 S Westwood, Mesa, AZ 85210 ",113913.453125,120000,-6086.546875,4898.685546875,0.4898685546875
211444,"4540 N 44th St, Phoenix, AZ 85018",143841.1875,149950,-6108.8125,4718.021484375,0.3775675746082027
322779,"450 W Earll Dr, Phoenix, AZ 85013 ",127350.953125,133500,-6149.046875,4439.701171875,0.39907426264044943
1589454,"10574 W Palmeras Dr, Sun City, AZ 85373",93337.0625,99500,-6162.9375,3240.236572265625,0.3907823099874372
881661,"23824 W Jefferson St, Buckeye, AZ 85396",183727.34375,189900,-6172.65625,3240.236572265625,0.2047542909096893
319991,"2318 E Willetta St, Phoenix, AZ 85006",123600.953125,129900,-6299.046875,12160.861328125,1.1234052636643572
1850748,"9928 W Peoria Ave, Sun City, AZ 85351 ",112683.7890625,119000,-6316.2109375,3240.236572265625,0.3267465533088235
1850624,"14223 N Palm Ridge Dr W, Sun City, AZ 85351",112683.7890625,119000,-6316.2109375,14032.087890625,1.4150005252100841
80552,"1641 W Matthews Dr, Queen Creek, AZ 85142 ",178128.0625,184500,-6371.9375,11584.689453125,0.7534757791327913
1848472,"15955 W Port Royale Ln, Surprise, AZ 85379",234508.609375,240900,-6391.390625,3240.236572265625,0.1614065580894562
1149585,"12606 W Aster Dr, El Mirage, AZ 85335",143502.953125,149900,-6397.046875,23004.078125,1.8415539526350901
1957688,"16868 W Northampton Rd, Surprise, AZ 85374 ",247495.234375,253900,-6404.765625,3064.455322265625,0.14483444207857424
246095,"3357 W Kelton Ln, Phoenix, AZ 85053",183572.0625,190000,-6427.9375,32192.9453125,2.0332386513157896
2026409,"1465 S Longspur Ln, Gilbert, AZ 85296 ",223468.046875,229900,-6431.953125,7447.13134765625,0.38871499836885604
1844250,"10835 E Azalea Ave, Mesa, AZ 85208 ",223468.046875,229900,-6431.953125,32681.2265625,1.7058491463679861
38736,"5621 S 42nd St, Phoenix, AZ 85040",147565.453125,154000,-6434.546875,3064.455322265625,0.23878873275162338
428231,"10772 W Roanoke Ave, Avondale, AZ 85392",152565.453125,159000,-6434.546875,32681.2265625,2.4665076650943396
432288,"6963 W Pierson St, Phoenix, AZ 85033 ",132563.625,139000,-6436.375,32192.9453125,2.7792470773381295
1523209,"11333 W Connecticut Ave, Youngtown, AZ 85363",101462.0625,107900,-6437.9375,3064.455322265625,0.34081061022937903
1850608,"13854 N Newcastle Dr, Sun City, AZ 85351",101462.0625,107900,-6437.9375,84741.4296875,9.42444045412419
1088900,"530 N Emerson St, Chandler, AZ 85225 ",138560.03125,145000,-6439.96875,32681.2265625,2.704653232758621
14875,"6201 W Cavalier Dr, Glendale, AZ 85301",121433.7890625,127900,-6466.2109375,2016.226806640625,0.18916905907935888
1353187,"6222 W Maryland Ave, Glendale, AZ 85301 ",127432.4296875,133900,-6467.5703125,3240.236572265625,0.29038715342606425
39271,"5819 S 42nd Pl, Phoenix, AZ 85040 ",126022.828125,132500,-6477.171875,32757.162109375,2.966686320754717
1936653,"9328 W Heber Rd, Tolleson, AZ 85353 ",186016.265625,192500,-6483.734375,32757.162109375,2.0420048701298703
1953862,"6326 W Harwell Rd, Laveen, AZ 85339 ",187503.28125,194000,-6496.71875,32757.162109375,2.0262161726804124
1148618,"12514 W Willow Ave, El Mirage, AZ 85335",168490.671875,175000,-6509.328125,35221.05859375,2.4151582142857144
876267,"20661 N 260th Ln, Buckeye, AZ 85396",168490.671875,175000,-6509.328125,38418.8125,2.634432857142857
736276,"958 N Wedgewood Dr, Mesa, AZ 85203",228468.046875,235000,-6531.953125,7971.080078125,0.4070338763297872
29138,"1639 S Maple, Mesa, AZ 85206",228468.046875,235000,-6531.953125,7247.318359375,0.3700758311170213
528334,"9919 W Meadowbrook Ave, Phoenix, AZ 85037 ",173299.578125,179900,-6600.421875,3240.236572265625,0.2161358523832685
7387190,"529 W 2nd Pl, Mesa, AZ 85201 ",172346.8125,179000,-6653.1875,3420.900634765625,0.22933412622206703
21620,"1747 W Mission Ln, Phoenix, AZ 85021",183233.875,189900,-6666.125,3240.236572265625,0.2047542909096893
1871126,"13651 W Rovey Ave, Litchfield Park, AZ 85340 ",222321.109375,229000,-6678.890625,38223.5,2.0029781659388646
7407765,"3525 W Mckinley St, Phoenix, AZ 85009 ",96305.8125,103000,-6694.1875,10235.2177734375,1.1924525182038834
254286,"2546 W Village Dr, Phoenix, AZ 85023 ",233257.1875,240000,-6742.8125,10235.2177734375,0.5117608723958333
326234,"1745 W Citrus Way, Phoenix, AZ 85015 ",183233.875,190000,-6766.125,10235.2177734375,0.6464347861842106
614038,"466 Leisure World, Mesa, AZ 85206",152215.046875,159000,-6784.953125,5784.916015625,0.43659743514150945
135233,"17200 W Bell Rd LOT 582, Surprise, AZ 85374",118180.8125,125000,-6819.1875,10518.4208984375,1.009768375
99552,"2810 W Jasper Butte Dr, Queen Creek, AZ 85142 ",178128.0625,185000,-6871.9375,4898.685546875,0.31775257601351353
81400,"1774 W Stephanie Ln, Queen Creek, AZ 85142 ",178128.0625,185000,-6871.9375,4439.701171875,0.28798061655405405
633191,"1743 W 6th Ave, Mesa, AZ 85202",142527.546875,149400,-6872.453125,11301.486328125,0.9077499581659974
62071,"37508 N 29th Dr, Phoenix, AZ 85086 ",209601.15625,216500,-6898.84375,4439.701171875,0.24608043446882216
95978,"2295 W Kristina Ave, Queen Creek, AZ 85142 ",133991.578125,140900,-6908.421875,24937.671875,2.123861337828247
7399953,"520 S Greenfield Rd, Mesa, AZ 85206 ",126022.828125,133000,-6977.171875,11301.486328125,1.0196830357142856
881699,"23831 W Adams St, Buckeye, AZ 85396",194955.578125,202000,-7044.421875,11301.486328125,0.6713754641089109
502137,"3802 N 49th Dr, Phoenix, AZ 85031",127432.4296875,134500,-7067.5703125,24937.671875,2.2249223977695167
1482660,"17589 N 114th Ln, Surprise, AZ 85378 ",196905.140625,204000,-7094.859375,4439.701171875,0.2611588924632353
864507,"12001 W Hopi St, Avondale, AZ 85323",162893.625,170000,-7106.375,35689.80859375,2.5192805147058825
311337,"1129 E Mckinley St, Phoenix, AZ 85006 ",142840.046875,150000,-7159.953125,35494.49609375,2.839559583333333
1880865,"6344 W Tuckey Ln, Glendale, AZ 85301 ",107527.5390625,114800,-7272.4609375,35494.49609375,3.71022593641115
122884,"12911 W Ashwood Dr, Sun City West, AZ 85375 ",139695.578125,147000,-7304.421875,3420.900634765625,0.2792572013180272
5187893,"9946 W Lancaster Dr, Sun City, AZ 85351 ",112683.7890625,120000,-7316.2109375,4263.21142578125,0.42632115885416666
7374377,"10750 W Denham Dr, Sun City, AZ 85351 ",132577.453125,139900,-7322.546875,4898.685546875,0.42018746649392424
1072076,"150 W Saragosa St, Chandler, AZ 85225 ",117663.453125,125000,-7336.546875,3240.236572265625,0.31106271875
1873616,"37116 W Desert Bloom St, Tonopah, AZ 85354",112633.9375,119995,-7361.0625,7247.318359375,0.7247620343555982
2062244,"7801 N 44th Dr, Glendale, AZ 85301 ",112633.9375,119999,-7365.0625,4439.701171875,0.4439738169693081
90247,"21057 E Duncan St, Queen Creek, AZ 85142 ",155534.203125,162900,-7365.796875,4439.701171875,0.3270498100828729
40814,"513 N 69th Ave, Phoenix, AZ 85043",112633.9375,120000,-7366.0625,4898.685546875,0.4898685546875
319463,"2237 E Taylor St, Phoenix, AZ 85006",192471.53125,199900,-7428.46875,4439.701171875,0.26651532797648825
22168,"315 E 9th Dr, Mesa, AZ 85210",186565.5625,194000,-7434.4375,4898.685546875,0.3030114771262887
425896,"4047 N 80th Dr, Phoenix, AZ 85033",132563.625,140000,-7436.375,3064.455322265625,0.26266760602678574
471807,"4536 N 35th Ave, Phoenix, AZ 85017 ",127432.4296875,134900,-7467.5703125,4439.701171875,0.3949326468680504
562545,"1426 W 7th Ave, Mesa, AZ 85202",142527.546875,150000,-7472.453125,4064.20947265625,0.3251367708333333
1595142,"410 W 6th St, Ajo, AZ 85321",107527.5390625,115000,-7472.4609375,4439.701171875,0.4632731657608696
7386473,"81ST Ave And Indian School, Phoenix, AZ 85033 ",107527.5390625,115000,-7472.4609375,41771.64453125,4.3587804347826085
1880168,"3414 W Ocotillo Rd, Phoenix, AZ 85017",107527.5390625,115000,-7472.4609375,4718.021484375,0.492315285326087
2042822,"9712 W Redwood Dr, Sun City, AZ 85351 ",100524.5625,108000,-7475.4375,4898.685546875,0.5442983940972222
452469,"4349 N 49th Ave, Phoenix, AZ 85031",131997.53125,139500,-7502.46875,4718.021484375,0.40585131048387096
34760,"2316 E Bowker St, Phoenix, AZ 85040 ",223468.046875,231000,-7531.953125,4898.685546875,0.25447717126623376
766015,"5832 E Billings St, Mesa, AZ 85205 ",172346.8125,179900,-7553.1875,65539.2734375,4.371713451917732
445405,"4639 N 100th Ave, Phoenix, AZ 85037 ",152434.921875,160000,-7565.078125,5294.193359375,0.397064501953125
835340,"3647 W Minnezona Ave, Phoenix, AZ 85019 ",127432.4296875,135000,-7567.5703125,5294.193359375,0.4705949652777778
93277,"21824 S 214th St, Queen Creek, AZ 85142 ",247415.8125,255000,-7584.1875,4439.701171875,0.20892711397058825
1685595,"13203 W Flagstone Ct, Sun City West, AZ 85375 ",201905.140625,209500,-7594.859375,4718.021484375,0.2702446673627685
1478588,"15416 N 169th Ln, Surprise, AZ 85388",183727.34375,191324,-7596.65625,4718.021484375,0.2959182215116765
393637,"7032 N 26th Dr, Phoenix, AZ 85051 ",122276.1796875,129900,-7623.8203125,4443.87548828125,0.4105196906274057
1668217,"19046 N Concho Cir, Sun City, AZ 85373 ",142251.125,149900,-7648.875,22208.87890625,1.7778956804536357
238448,"1706 W Michigan Ave, Phoenix, AZ 85023 ",127350.953125,135000,-7649.046875,66008.0234375,5.86737962962963
218566,"738 E Sunnyslope Ln, Phoenix, AZ 85020 ",127350.953125,135000,-7649.046875,4718.021484375,0.4193796875
884715,"26532 W Ross Ave, Buckeye, AZ 85396",142231.90625,149900,-7668.09375,4718.021484375,0.3776935144262842
24409,"3828 W Port Royale Ln, Phoenix, AZ 85053",231322.0625,239000,-7677.9375,4439.701171875,0.2229138663702929
423062,"8479 N 54th Ln, Glendale, AZ 85302 ",127798.0,135500,-7702.0,4439.701171875,0.3931838676199262
1589669,"10617 W Cimarron Ct, Sun City, AZ 85373 ",154295.296875,162000,-7704.703125,3240.236572265625,0.24001752989969136
105646,"32564 N Cherry Creek Rd, Queen Creek, AZ 85142 ",207257.59375,215000,-7742.40625,4898.685546875,0.27341500726744183
1481776,"16136 N 170th Ln, Surprise, AZ 85388 ",160224.6875,168000,-7775.3125,4718.021484375,0.3370015345982143
464141,"2815 W Luke Ave, Phoenix, AZ 85017 ",117119.9296875,124900,-7780.0703125,4443.87548828125,0.4269536254003203
238785,"3025 W Hearn Rd, Phoenix, AZ 85053",110212.0625,118000,-7787.9375,3420.900634765625,0.34788820842161017
343233,"2017 N 38th Ave, Phoenix, AZ 85009",110212.0625,118000,-7787.9375,5294.193359375,0.5383925450211864
123944,"13215 W Jadestone Dr, Sun City West, AZ 85375 ",201905.140625,209700,-7794.859375,4263.21142578125,0.24396060592513114
570600,"2300 N Floyd Dr, Mesa, AZ 85215",109694.703125,117500,-7805.296875,4064.20947265625,0.4150682180851064
889017,"30199 W Crittenden Ln, Buckeye, AZ 85396",210158.34375,218000,-7841.65625,3004.63916015625,0.16539299025229356
880190,"21161 W Elm Way, Buckeye, AZ 85396",155153.3125,163000,-7846.6875,3245.119384765625,0.23890450057515336
1154108,"12914 N 117th Ave, El Mirage, AZ 85335",122038.453125,129900,-7861.546875,4898.685546875,0.4525344616050808
24361,"4414 W Monterey Way, Phoenix, AZ 85031",152016.75,159900,-7883.25,3240.236572265625,0.24316973010475296
312461,"1512 W Hadley St, Phoenix, AZ 85007",110085.328125,118000,-7914.671875,4439.701171875,0.4514950344279661
486972,"4915 W Vernon Ave, Phoenix, AZ 85035",137075.140625,145000,-7924.859375,4898.685546875,0.4054084590517241
14642,"13142 W Seville Dr, Sun City West, AZ 85375 ",219916.109375,227900,-7983.890625,4263.21142578125,0.22447801256033348
