property_id,transaction_id,address,ypred,predicted_price,list,url
400223,1473981,"13834 N 65th Ave, Glendale, AZ 85306",147298.40625,242798.40625,95500,http://www.zillow.com/homedetails/13834-N-65th-Ave-Glendale-AZ-85306/7910652_zpid
1594583,2809130,"2911 N Agb Hwy, Ajo, AZ 85321",146577.328125,201577.328125,55000,http://www.zillow.com/homedetails/2911-N-Agb-Hwy-Ajo-AZ-85321/2102218441_zpid
282806,1107628,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",118013.078125,178013.078125,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",108764.4375,188764.4375,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
89445,325032,"20850 E Shetland St, Queen Creek, AZ 85142 ",99337.25,159337.25,60000,http://www.zillow.com/homedetails/20850-E-Shetland-St-Queen-Creek-AZ-85142/55277738_zpid
1518843,2752017,"1684 W Palo Verde Dr, Wickenburg, AZ 85390",95560.109375,173760.109375,78200,http://www.zillow.com/homedetails/1684-W-Palo-Verde-Dr-Wickenburg-AZ-85390/8315788_zpid
1844483,2887677,"8227 S Calle Moctezuma, Guadalupe, AZ 85283",93151.890625,193151.890625,100000,http://www.zillow.com/homedetails/8227-S-Calle-Moctezuma-Guadalupe-AZ-85283/8138888_zpid/
1042247,2323599,"4690 S Robins Way For Rent, Chandler, AZ 85249 ",89421.453125,179421.453125,90000,http://www.zillow.com/homedetails/4690-S-Robins-Way-For-Rent-Chandler-AZ-85249/2104311035_zpid
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",88923.578125,168923.578125,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
1098441,2392040,"946 E Calle Del Norte, Chandler, AZ 85225 ",84449.625,149449.625,65000,http://www.zillow.com/homedetails/946-E-Calle-Del-Norte-Chandler-AZ-85225/8182029_zpid
360726,1344224,"18814 N 34th Way, Phoenix, AZ 85050",83650.171875,213650.171875,130000,http://www.zillow.com/homedetails/18814-N-34th-Way-Phoenix-AZ-85050/7992877_zpid
1844649,2976577,"1001 S 4th Ave, Phoenix, AZ 85003",81472.34375,146372.34375,64900,http://www.zillow.com/homedetails/1001-S-4th-Ave-Phoenix-AZ-85003/7522759_zpid/
1427473,2688961,"4101 W Saguaro Park Ln For Rent, Glendale, AZ 85310",80559.40625,140559.40625,60000,http://www.zillow.com/homedetails/4101-W-Saguaro-Park-Ln-For-Rent-Glendale-AZ-85310/2104505819_zpid
1342943,2622170,"4508 W Bethany Home Rd, Glendale, AZ 85301",78932.890625,148832.890625,69900,http://www.zillow.com/homedetails/4508-W-Bethany-Home-Rd-Glendale-AZ-85301/7723697_zpid
600866,1823251,"245 S 56th St LOT 217, Mesa, AZ 85206",78626.5,135526.5,56900,http://www.zillow.com/homedetails/245-S-56th-St-LOT-217-Mesa-AZ-85206/2099007536_zpid
1500588,2740632,"18047 W Lisbon Ln For Rent, Surprise, AZ 85388",78412.65625,168412.65625,90000,http://www.zillow.com/homedetails/18047-W-Lisbon-Ln-For-Rent-Surprise-AZ-85388/2104311031_zpid
1356188,2636789,"6813 N 60th Ave, Glendale, AZ 85301",77383.4375,137383.4375,60000,http://www.zillow.com/homedetails/6813-N-60th-Ave-Glendale-AZ-85301/7707713_zpid
1559979,2998806,"734 W La Golondrina Dr, Wickenburg, AZ 85390",76309.625,149209.625,72900,http://www.zillow.com/homedetails/734-W-La-Golondrina-Dr-Wickenburg-AZ-85390/8315513_zpid/
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",74650.6875,154650.6875,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
1342635,2621926,"4444 W Palmaire Ave, Glendale, AZ 85301",74547.375,144547.375,70000,http://www.zillow.com/homedetails/4444-W-Palmaire-Ave-Glendale-AZ-85301/7725495_zpid
1115585,2403224,"1714 W Cortez Cir For Rent, Chandler, AZ 85224 ",72856.65625,132856.65625,60000,http://www.zillow.com/homedetails/1714-W-Cortez-Cir-For-Rent-Chandler-AZ-85224/2104503517_zpid
930303,2204075,"24813 W Durango St, Buckeye, AZ 85326 ",71283.296875,123283.296875,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
691308,1949005,"120 N Val Vista Dr LOT 51, Mesa, AZ 85213",69833.6640625,127833.6640625,58000,http://www.zillow.com/homedetails/120-N-Val-Vista-Dr-LOT-51-Mesa-AZ-85213/2098466594_zpid/
88347,321749,"20326 E Ryan Rd, Queen Creek, AZ 85142 ",69332.09375,190332.09375,121000,http://www.zillow.com/homedetails/20326-E-Ryan-Rd-Queen-Creek-AZ-85142/92349891_zpid
5384814,8472855,"42623 N 43rd Dr # 0, Phoenix, AZ 85087 ",67434.296875,167434.296875,100000,http://www.zillow.com/homedetails/42623-N-43rd-Dr-0-Phoenix-AZ-85087/2096060706_zpid/
1845953,2896129,"334 N 82nd Way, Mesa, AZ 85207",63148.3359375,123148.3359375,60000,http://www.zillow.com/homedetails/334-N-82nd-Way-Mesa-AZ-85207/8076029_zpid/
1844272,2886125,"514 S 99th St, Mesa, AZ 85208",62516.46875,142416.46875,79900,http://www.zillow.com/homedetails/514-S-99th-St-Mesa-AZ-85208/8088024_zpid/
432635,1580105,"11416 W Bermuda Dr, Avondale, AZ 85392",60867.390625,203667.390625,142800,http://www.zillow.com/homedetails/11416-W-Bermuda-Dr-Avondale-AZ-85392/7486684_zpid
97768,365558,"25712 S 197th Way, Queen Creek, AZ 85142 ",59955.234375,184855.234375,124900,http://www.zillow.com/homedetails/25712-S-197th-Way-Queen-Creek-AZ-85142/52434113_zpid
523117,1714019,"9021 W Windsor Ave, Phoenix, AZ 85037 ",59765.828125,151665.828125,91900,http://www.zillow.com/homedetails/9021-W-Windsor-Ave-Phoenix-AZ-85037/7474219_zpid
7480706,13465197,"13842 W Bola Dr, Surprise, AZ 85374 ",58120.28125,133220.28125,75100,https://www.zillow.com/homedetails/13842-W-Bola-Dr-Surprise-AZ-85374/50203019_zpid/
266786,1027912,"6617 W Via Montoya Dr For Rent, Glendale, AZ 85310",58014.234375,148014.234375,90000,http://www.zillow.com/homedetails/6617-W-Via-Montoya-Dr-For-Rent-Glendale-AZ-85310/2104216561_zpid
1883150,2999741,"920 S 5th Ave, Phoenix, AZ 85003",55248.546875,110248.546875,55000,http://www.zillow.com/homedetails/920-S-5th-Ave-Phoenix-AZ-85003/2097545930_zpid/
1149675,2438815,"12609 W Larkspur Rd, El Mirage, AZ 85335",53957.1015625,118957.1015625,65000,http://www.zillow.com/homedetails/12609-W-Larkspur-Rd-El-Mirage-AZ-85335/55284434_zpid
1532577,2950575,"339 N Jefferson St, Wickenburg, AZ 85390",53886.75,153886.75,100000,http://www.zillow.com/homedetails/339-N-Jefferson-St-Wickenburg-AZ-85390/8316457_zpid/
919285,2220953,"22322 W Crivello Ave, Buckeye, AZ 85326 ",53443.6171875,115943.6171875,62500,http://www.zillow.com/homedetails/22322-W-Crivello-Ave-Buckeye-AZ-85326/55281743_zpid
529070,1720413,"11824 S 47th Ave, Laveen, AZ 85339",52600.171875,153580.171875,100980,http://www.zillow.com/homedetails/11824-S-47th-Ave-Laveen-AZ-85339/8133353_zpid
889090,2174299,"30212 W Lynwood St, Buckeye, AZ 85396",52493.875,125493.875,73000,http://www.zillow.com/homedetails/30212-W-Lynwood-St-Buckeye-AZ-85396/95182654_zpid
1374482,2652803,"8927 W Maryland Ave, Glendale, AZ 85305",52280.640625,149780.640625,97500,http://www.zillow.com/homedetails/8927-W-Maryland-Ave-Glendale-AZ-85305/7461905_zpid
1883189,2999894,"10960 N 67th Ave LOT 75, Glendale, AZ 85304 ",51978.234375,106978.234375,55000,http://www.zillow.com/homedetails/10960-N-67th-Ave-LOT-75-Glendale-AZ-85304/2103837560_zpid/
1415796,2676614,"7567 W San Miguel Ave, Glendale, AZ 85303",51805.375,139805.375,88000,http://www.zillow.com/homedetails/7567-W-San-Miguel-Ave-Glendale-AZ-85303/7463537_zpid
1286196,2585882,"428 E Palo Brea Ct, Gilbert, AZ 85296",51770.328125,238250.328125,186480,http://www.zillow.com/homedetails/428-E-Palo-Brea-Ct-Gilbert-AZ-85296/8276106_zpid
41802,1290859,"6414 W Fillmore St, Phoenix, AZ 85043",50870.3125,105870.3125,55000,http://www.zillow.com/homedetails/6414-W-Fillmore-St-Phoenix-AZ-85043/7495647_zpid
1671962,2831677,"24625 N 115th Ave, Sun City, AZ 85373",49955.03125,111755.03125,61800,http://www.zillow.com/homedetails/24625-N-115th-Ave-Sun-City-AZ-85373/59268932_zpid
1234495,2527075,"4528 E Mockingbird Dr, Gilbert, AZ 85234 ",49211.03125,136711.03125,87500,http://www.zillow.com/homedetails/4528-E-Mockingbird-Dr-Gilbert-AZ-85234/8231395_zpid
98552,369959,"26708 S Lime Dr, Queen Creek, AZ 85142 ",48534.265625,206034.265625,157500,http://www.zillow.com/homedetails/26708-S-Lime-Dr-Queen-Creek-AZ-85142/60989707_zpid
1415074,2675539,"7423 W Krall St, Glendale, AZ 85303",48273.7265625,99482.7265625,51209,http://www.zillow.com/homedetails/7423-W-Krall-St-Glendale-AZ-85303/7706706_zpid
1372379,2656272,"8530 W Orange Dr, Glendale, AZ 85305",47286.5703125,125286.5703125,78000,http://www.zillow.com/homedetails/8530-W-Orange-Dr-Glendale-AZ-85305/7464869_zpid
1408298,2665988,"6921 N 78th Ave, Glendale, AZ 85303",46001.4140625,130901.4140625,84900,http://www.zillow.com/homedetails/6921-N-78th-Ave-Glendale-AZ-85303/7462805_zpid
1418898,2679780,"7813 W Palo Verde Dr, Glendale, AZ 85303",45692.53125,145692.53125,100000,http://www.zillow.com/homedetails/7813-W-Palo-Verde-Dr-Glendale-AZ-85303/7463670_zpid
1177343,2463305,"1219 W Sand Dune Dr, Gilbert, AZ 85233 ",45643.8125,189643.8125,144000,http://www.zillow.com/homedetails/1219-W-Sand-Dune-Dr-Gilbert-AZ-85233/8202795_zpid
